attack,muV_budget,eps_uV_per_channel,seed,clean_acc,adv_acc,ASR,clean_acc_per_class,adv_acc_per_class,spearman_IG,roi_share_clean_IG,roi_share_adv_IG,roi_delta_share_IG,roi_spearman_IG,laterality_clean_IG,laterality_adv_IG,laterality_delta_IG,top5_clean_IG,top5_adv_IG,subject_id,model_name
FGSM_LP,0.5,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",42,0.7604166865348816,0.6909722089767456,0.3090277910232544,"[0.7083333333333334, 0.9305555555555556, 0.6805555555555556, 0.7222222222222222]","[0.625, 0.8611111111111112, 0.6527777777777778, 0.625]",0.9986501270468662,,,,,-0.1398062854600162,-0.1427100853190389,-0.0029037998590226,"['CP4', 'C4', 'C3', 'CPz', 'Pz']","['CP4', 'C4', 'C3', 'CPz', 'Pz']",9,DeepConvNet
FGSM_LP,1.0,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",42,0.7604166865348816,0.5520833134651184,0.4479166865348816,"[0.7083333333333334, 0.9305555555555556, 0.6805555555555556, 0.7222222222222222]","[0.4861111111111111, 0.8055555555555556, 0.5, 0.4166666666666667]",0.9986501270468662,,,,,-0.1398062854600162,-0.1427100853190389,-0.0029037998590226,"['CP4', 'C4', 'C3', 'CPz', 'Pz']","['CP4', 'C4', 'C3', 'CPz', 'Pz']",9,DeepConvNet
FGSM_LP,2.0,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",42,0.7604166865348816,0.1944444477558136,0.8055555522441864,"[0.7083333333333334, 0.9305555555555556, 0.6805555555555556, 0.7222222222222222]","[0.09722222222222222, 0.2916666666666667, 0.2638888888888889, 0.125]",0.9986501270468662,,,,,-0.1398062854600162,-0.1427100853190389,-0.0029037998590226,"['CP4', 'C4', 'C3', 'CPz', 'Pz']","['CP4', 'C4', 'C3', 'CPz', 'Pz']",9,DeepConvNet
PGD_LP,0.25,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",42,0.7604166865348816,0.75,0.25,"[0.7083333333333334, 0.9305555555555556, 0.6805555555555556, 0.7222222222222222]","[0.6805555555555556, 0.9027777777777778, 0.7083333333333334, 0.7083333333333334]",0.9987383540372672,,,,,-0.1398062854600162,-0.1420882503993692,-0.0022819649393529,"['CP4', 'C4', 'C3', 'CPz', 'Pz']","['CP4', 'C4', 'C3', 'CPz', 'Pz']",9,DeepConvNet
PGD_LP,0.5,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",42,0.7604166865348816,0.7083333134651184,0.2916666865348816,"[0.7083333333333334, 0.9305555555555556, 0.6805555555555556, 0.7222222222222222]","[0.6388888888888888, 0.875, 0.6805555555555556, 0.6388888888888888]",0.9987383540372672,,,,,-0.1398062854600162,-0.1420882503993692,-0.0022819649393529,"['CP4', 'C4', 'C3', 'CPz', 'Pz']","['CP4', 'C4', 'C3', 'CPz', 'Pz']",9,DeepConvNet
PGD_LP,1.0,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",42,0.7604166865348816,0.5972222089767456,0.4027777910232544,"[0.7083333333333334, 0.9305555555555556, 0.6805555555555556, 0.7222222222222222]","[0.5555555555555556, 0.8055555555555556, 0.5694444444444444, 0.4583333333333333]",0.9987383540372672,,,,,-0.1398062854600162,-0.1420882503993692,-0.0022819649393529,"['CP4', 'C4', 'C3', 'CPz', 'Pz']","['CP4', 'C4', 'C3', 'CPz', 'Pz']",9,DeepConvNet
PGD_LP,2.0,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",42,0.7604166865348816,0.2986111044883728,0.7013888955116272,"[0.7083333333333334, 0.9305555555555556, 0.6805555555555556, 0.7222222222222222]","[0.25, 0.3611111111111111, 0.3472222222222222, 0.2361111111111111]",0.9987383540372672,,,,,-0.1398062854600162,-0.1420882503993692,-0.0022819649393529,"['CP4', 'C4', 'C3', 'CPz', 'Pz']","['CP4', 'C4', 'C3', 'CPz', 'Pz']",9,DeepConvNet
DeepFool_L2,,,42,0.7604166865348816,0.1875,0.8125,,,0.9273097826086958,,,,,-0.1398062854600162,-0.3027729567244648,-0.1629666712644485,"['CP4', 'C4', 'C3', 'CPz', 'Pz']","['CP4', 'C4', 'C3', 'CPz', 'CP3']",9,DeepConvNet
FGSM,0.25,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",123,0.6944444179534912,0.3090277910232544,0.6909722089767456,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.0, 1.0, 0.2361111111111111, 0.0]",0.9684323828345568,,,,,-0.2022433920919238,-0.2230978894838742,-0.0208544973919503,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
FGSM,0.5,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",123,0.6944444179534912,0.2881944477558136,0.7118055522441864,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.0, 0.9722222222222222, 0.18055555555555555, 0.0]",0.9684323828345568,,,,,-0.2022433920919238,-0.2230978894838742,-0.0208544973919503,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
FGSM,1.0,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",123,0.6944444179534912,0.2118055522441864,0.7881944477558136,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.0, 0.75, 0.09722222222222222, 0.0]",0.9684323828345568,,,,,-0.2022433920919238,-0.2230978894838742,-0.0208544973919503,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
FGSM,2.0,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",123,0.6944444179534912,0.0069444444961845,0.9930555555038154,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.0, 0.013888888888888888, 0.013888888888888888, 0.0]",0.9684323828345568,,,,,-0.2022433920919238,-0.2230978894838742,-0.0208544973919503,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
PGD,0.25,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",123,0.6944444179534912,0.28125,0.71875,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.0, 1.0, 0.125, 0.0]",0.9669325239977412,,,,,-0.2022433920919238,-0.2156126894805276,-0.0133692973886037,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
PGD,0.5,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",123,0.6944444179534912,0.2465277761220932,0.7534722238779068,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.0, 0.9583333333333334, 0.027777777777777776, 0.0]",0.9669325239977412,,,,,-0.2022433920919238,-0.2156126894805276,-0.0133692973886037,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
PGD,1.0,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",123,0.6944444179534912,0.0451388880610466,0.9548611119389534,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.0, 0.18055555555555555, 0.0, 0.0]",0.9669325239977412,,,,,-0.2022433920919238,-0.2156126894805276,-0.0133692973886037,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
PGD,2.0,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",123,0.6944444179534912,0.0,1.0,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.0, 0.0, 0.0, 0.0]",0.9669325239977412,,,,,-0.2022433920919238,-0.2156126894805276,-0.0133692973886037,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
FGSM_LP,0.25,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",123,0.6944444179534912,0.6736111044883728,0.3263888955116272,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.5972222222222222, 0.875, 0.6944444444444444, 0.5277777777777778]",0.9987648221343872,,,,,-0.2022433920919238,-0.20388920724089,-0.0016458151489661,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
FGSM_LP,0.5,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",123,0.6944444179534912,0.6423611044883728,0.3576388955116272,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.5555555555555556, 0.875, 0.6388888888888888, 0.5]",0.9987648221343872,,,,,-0.2022433920919238,-0.20388920724089,-0.0016458151489661,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
FGSM_LP,1.0,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",123,0.6944444179534912,0.5486111044883728,0.4513888955116272,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.5, 0.7638888888888888, 0.5416666666666666, 0.3888888888888889]",0.9987648221343872,,,,,-0.2022433920919238,-0.20388920724089,-0.0016458151489661,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
FGSM_LP,2.0,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",123,0.6944444179534912,0.2326388955116272,0.7673611044883728,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.1527777777777778, 0.3472222222222222, 0.3194444444444444, 0.1111111111111111]",0.9987648221343872,,,,,-0.2022433920919238,-0.20388920724089,-0.0016458151489661,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
PGD_LP,0.25,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",123,0.6944444179534912,0.6770833134651184,0.3229166865348816,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.6111111111111112, 0.875, 0.6944444444444444, 0.5277777777777778]",0.998729531338227,,,,,-0.2022433920919238,-0.2034023041243226,-0.0011589120323987,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
PGD_LP,0.5,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",123,0.6944444179534912,0.6527777910232544,0.3472222089767456,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.5555555555555556, 0.875, 0.6666666666666666, 0.5138888888888888]",0.998729531338227,,,,,-0.2022433920919238,-0.2034023041243226,-0.0011589120323987,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
PGD_LP,1.0,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",123,0.6944444179534912,0.6076388955116272,0.3923611044883728,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.5416666666666666, 0.7916666666666666, 0.6388888888888888, 0.4583333333333333]",0.998729531338227,,,,,-0.2022433920919238,-0.2034023041243226,-0.0011589120323987,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
PGD_LP,2.0,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",123,0.6944444179534912,0.3402777910232544,0.6597222089767456,"[0.6111111111111112, 0.875, 0.7222222222222222, 0.5694444444444444]","[0.2916666666666667, 0.4027777777777778, 0.4444444444444444, 0.2222222222222222]",0.998729531338227,,,,,-0.2022433920919238,-0.2034023041243226,-0.0011589120323987,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
DeepFool_L2,,,123,0.6944444179534912,0.1388888955116272,0.8611111044883728,,,0.9641974872953134,,,,,-0.2022433920919238,-0.2392365038106607,-0.0369931117187368,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'C3', 'CP3']",9,DeepConvNet
FGSM,0.25,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",2024,0.7465277910232544,0.3020833432674408,0.6979166567325592,"[0.7361111111111112, 0.8888888888888888, 0.6944444444444444, 0.6666666666666666]","[0.0, 1.0, 0.20833333333333334, 0.0]",0.9556835827216263,,,,,-0.155842454948669,-0.2793243369546006,-0.1234818820059316,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'CP3', 'C3']",9,DeepConvNet
FGSM,0.5,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",2024,0.7465277910232544,0.2881944477558136,0.7118055522441864,"[0.7361111111111112, 0.8888888888888888, 0.6944444444444444, 0.6666666666666666]","[0.0, 1.0, 0.1527777777777778, 0.0]",0.9556835827216263,,,,,-0.155842454948669,-0.2793243369546006,-0.1234818820059316,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'CP3', 'C3']",9,DeepConvNet
FGSM,1.0,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",2024,0.7465277910232544,0.2222222238779068,0.7777777761220932,"[0.7361111111111112, 0.8888888888888888, 0.6944444444444444, 0.6666666666666666]","[0.0, 0.7916666666666666, 0.09722222222222222, 0.0]",0.9556835827216263,,,,,-0.155842454948669,-0.2793243369546006,-0.1234818820059316,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'CP3', 'C3']",9,DeepConvNet
FGSM,2.0,"[1.8333179950714111, 1.7150664329528809, 1.8473867177963257, 1.9393494129180908, 1.8929684162139893, 1.8657171726226807, 1.470326542854309, 1.9780346155166626, 1.9217430353164673, 2.0219650268554688, 1.9660024642944336, 2.130467176437378, 1.8857641220092773, 2.1308627128601074, 2.038165807723999, 2.122621536254883, 2.1194615364074707, 2.3175551891326904, 2.2198169231414795, 2.3241097927093506, 2.3107521533966064, 2.548860549926758]",2024,0.7465277910232544,0.0138888889923691,0.9861111110076308,"[0.7361111111111112, 0.8888888888888888, 0.6944444444444444, 0.6666666666666666]","[0.0, 0.027777777777777776, 0.027777777777777776, 0.0]",0.9556835827216263,,,,,-0.155842454948669,-0.2793243369546006,-0.1234818820059316,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'CP3', 'C3']",9,DeepConvNet
PGD,0.25,"[0.2291647493839264, 0.2143833041191101, 0.2309233397245407, 0.24241867661476135, 0.23662105202674866, 0.23321464657783508, 0.18379081785678864, 0.24725432693958282, 0.2402178794145584, 0.2527456283569336, 0.2457503080368042, 0.26630839705467224, 0.23572051525115967, 0.2663578391075134, 0.2547707259654999, 0.26532769203186035, 0.26493269205093384, 0.2896943986415863, 0.27747711539268494, 0.2905137240886688, 0.2888440191745758, 0.3186075687408447]",2024,0.7465277910232544,0.2743055522441864,0.7256944477558136,"[0.7361111111111112, 0.8888888888888888, 0.6944444444444444, 0.6666666666666666]","[0.0, 1.0, 0.09722222222222222, 0.0]",0.9545895680406552,,,,,-0.155842454948669,-0.2713199429000394,-0.1154774879513704,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'CP3', 'C3']",9,DeepConvNet
PGD,0.5,"[0.4583294987678528, 0.4287666082382202, 0.4618466794490814, 0.4848373532295227, 0.4732421040534973, 0.46642929315567017, 0.36758163571357727, 0.49450865387916565, 0.4804357588291168, 0.5054912567138672, 0.4915006160736084, 0.5326167941093445, 0.47144103050231934, 0.5327156782150269, 0.5095414519309998, 0.5306553840637207, 0.5298653841018677, 0.5793887972831726, 0.5549542307853699, 0.5810274481773376, 0.5776880383491516, 0.6372151374816895]",2024,0.7465277910232544,0.2430555522441864,0.7569444477558136,"[0.7361111111111112, 0.8888888888888888, 0.6944444444444444, 0.6666666666666666]","[0.0, 0.9583333333333334, 0.013888888888888888, 0.0]",0.9545895680406552,,,,,-0.155842454948669,-0.2713199429000394,-0.1154774879513704,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'CP3', 'C3']",9,DeepConvNet
PGD,1.0,"[0.9166589975357056, 0.8575332164764404, 0.9236933588981628, 0.9696747064590454, 0.9464842081069946, 0.9328585863113403, 0.7351632714271545, 0.9890173077583313, 0.9608715176582336, 1.0109825134277344, 0.9830012321472168, 1.065233588218689, 0.9428820610046387, 1.0654313564300537, 1.0190829038619995, 1.0613107681274414, 1.0597307682037354, 1.1587775945663452, 1.1099084615707397, 1.1620548963546753, 1.1553760766983032, 1.274430274963379]",2024,0.7465277910232544,0.0833333358168602,0.9166666641831398,"[0.7361111111111112, 0.8888888888888888, 0.6944444444444444, 0.6666666666666666]","[0.0, 0.3333333333333333, 0.0, 0.0]",0.9545895680406552,,,,,-0.155842454948669,-0.2713199429000394,-0.1154774879513704,"['C4', 'CP4', 'CPz', 'C3', 'CP3']","['C4', 'CP4', 'CPz', 'CP3', 'C3']",9,DeepConvNet
